Degree,Specialization,Critical Thinking,Analytical Reasoning,Problem Solving,Logical Reasoning,Research Skills,Data Interpretation,Quantitative Analysis,Decision Making,Creativity & Innovation,Strategic Thinking,Written Communication,Verbal Communication,Presentation Skills,Public Speaking,Negotiation,Teamwork,Cross-Cultural Communication,Interpersonal Skills,Conflict Resolution,Emotional Intelligence,Self-Learning,Adaptability,Curiosity,Growth Mindset,Time Management,Attention to Detail,Organization Skills,Resilience,Self-Motivation,Business Management,Economics,Psychology,Sociology,Political Science,Environmental Studies,Biology,Chemistry,Physics,Mathematics,Computer Literacy,Statistics,Finance & Accounting,Marketing & Branding,Human Resource Management,Digital Literacy,Sustainability Awareness,Global Awareness,Leadership,Project Management,Ethical Reasoning,Social Responsibility,Cultural Awareness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,Master of Arts,Development Studies,0.02174,0.02174,0.02174,0.01957,0.02174,0.02174,0.01957,0.02174,0.01522,0.02174,0.01957,0.01957,0.01957,0.01739,0.01739,0.01957,0.02174,0.02174,0.01957,0.02174,0.01957,0.02174,0.01957,0.01957,0.01957,0.01957,0.02174,0.01957,0.01739,0.02174,0.01739,0.02174,0.02174,0.02174,0.0087,0.00435,0.00217,0.01304,0.01739,0.01957,0.01087,0.00652,0.01087,0.01957,0.02174,0.02174,0.01957,0.02174,0.02174,0.02174,0.02174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Biotechnology,0.02381,0.02381,0.02381,0.02381,0.02381,0.02143,0.02143,0.02143,0.01905,0.01667,0.01905,0.01667,0.01905,0.01429,0.0119,0.02381,0.01667,0.01667,0.01429,0.01667,0.02381,0.02381,0.02381,0.02381,0.02143,0.02381,0.02143,0.02381,0.02381,0.00952,0.00952,0.00714,0.00476,0.00476,0.01905,0.02381,0.02381,0.01667,0.02143,0.02143,0.02143,0.00476,0.00238,0.00238,0.02381,0.02143,0.01667,0.01667,0.02143,0.02381,0.02381,0.01905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Microbiology,0.02381,0.02381,0.02381,0.02381,0.02381,0.02143,0.02143,0.02143,0.01905,0.01667,0.01905,0.01667,0.01905,0.01429,0.0119,0.02381,0.01667,0.01667,0.01429,0.01667,0.02381,0.02381,0.02381,0.02381,0.02143,0.02381,0.02143,0.02381,0.02381,0.00952,0.00952,0.00714,0.00476,0.00476,0.01905,0.02381,0.02381,0.01667,0.02143,0.02143,0.02143,0.00476,0.00238,0.00238,0.02381,0.02143,0.01667,0.01667,0.02143,0.02381,0.02381,0.01905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Data Science,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,0.02466,0.02466,0.02192,0.02192,0.01918,0.02192,0.01644,0.01096,0.02466,0.01644,0.01918,0.01644,0.01644,0.0274,0.0274,0.0274,0.0274,0.02192,0.0274,0.02192,0.02466,0.0274,0.00822,0.00822,0.01096,0.00548,0.00274,0.00274,0.00548,0.00548,0.00548,0.0274,0.0274,0.0274,0.00548,0.00274,0.00274,0.0274,0.0137,0.01644,0.01918,0.02466,0.0274,0.01918,0.01644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Psychology,0.02299,0.02299,0.02299,0.02069,0.02299,0.02069,0.01609,0.02299,0.01839,0.01839,0.02299,0.02299,0.02069,0.01839,0.01839,0.02069,0.02299,0.02299,0.02299,0.02299,0.02069,0.02069,0.02299,0.02299,0.02069,0.02069,0.02069,0.02299,0.02069,0.0092,0.0069,0.02299,0.02069,0.0092,0.0046,0.0092,0.0046,0.0023,0.01149,0.01609,0.01839,0.0046,0.0046,0.0092,0.01839,0.01379,0.01839,0.01839,0.01839,0.02299,0.02299,0.02299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Biochemistry,0.02381,0.02381,0.02381,0.02381,0.02381,0.02143,0.02143,0.02143,0.01905,0.01667,0.01905,0.01667,0.01905,0.01429,0.0119,0.02381,0.01667,0.01667,0.01429,0.01667,0.02381,0.02381,0.02381,0.02381,0.02143,0.02381,0.02143,0.02381,0.02381,0.00952,0.00952,0.00714,0.00476,0.00476,0.01905,0.02381,0.02381,0.01667,0.02143,0.02143,0.02143,0.00476,0.00238,0.00238,0.02381,0.02143,0.01667,0.01667,0.02143,0.02381,0.02381,0.01905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Medical Lab Technology,0.02195,0.02195,0.02195,0.02439,0.02195,0.01951,0.01707,0.02195,0.00976,0.01463,0.01951,0.01951,0.01463,0.00976,0.0122,0.02439,0.01951,0.02439,0.01951,0.02195,0.02195,0.02195,0.02439,0.02439,0.02439,0.02439,0.02439,0.02195,0.02439,0.00976,0.00732,0.0122,0.00732,0.00244,0.0122,0.02439,0.02439,0.00976,0.01463,0.02195,0.01707,0.00488,0.00244,0.00732,0.02439,0.01951,0.01707,0.01707,0.02195,0.02439,0.02439,0.01951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,General,0.02308,0.02308,0.02308,0.02308,0.02308,0.02051,0.02051,0.02051,0.01795,0.01795,0.02051,0.01795,0.01795,0.01538,0.01282,0.02308,0.01795,0.01795,0.01538,0.01795,0.02308,0.02308,0.02308,0.02308,0.02308,0.02308,0.02308,0.02308,0.02308,0.00769,0.00769,0.00769,0.00769,0.00769,0.00769,0.00769,0.00769,0.00769,0.01795,0.02051,0.01795,0.00513,0.00256,0.00256,0.02308,0.01282,0.01538,0.01795,0.02051,0.02308,0.01795,0.01538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Counselling Psychology,0.02299,0.02299,0.02299,0.02069,0.02299,0.02069,0.01609,0.02299,0.01839,0.01839,0.02299,0.02299,0.02069,0.01839,0.01839,0.02069,0.02299,0.02299,0.02299,0.02299,0.02069,0.02069,0.02299,0.02299,0.02069,0.02069,0.02069,0.02299,0.02069,0.0092,0.0069,0.02299,0.02069,0.0092,0.0046,0.0092,0.0046,0.0023,0.01149,0.01609,0.01839,0.0046,0.0046,0.0092,0.01839,0.01379,0.01839,0.01839,0.01839,0.02299,0.02299,0.02299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Biotechnology and Bioinformatics,0.02326,0.02326,0.02326,0.02326,0.02326,0.02326,0.02093,0.02093,0.0186,0.01628,0.0186,0.01628,0.0186,0.01395,0.01163,0.02326,0.01628,0.01628,0.01395,0.01628,0.02326,0.02326,0.02326,0.02326,0.02093,0.02326,0.02093,0.02326,0.02326,0.0093,0.0093,0.00698,0.00465,0.00465,0.0186,0.02326,0.02326,0.01628,0.02326,0.02326,0.02326,0.00465,0.00233,0.00233,0.02326,0.02093,0.01628,0.01628,0.02093,0.02326,0.02326,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Zoology,0.02093,0.02093,0.02093,0.02093,0.02326,0.0186,0.0186,0.0186,0.01628,0.01628,0.0186,0.01628,0.01628,0.01395,0.01163,0.02093,0.01628,0.01628,0.01395,0.01628,0.02093,0.02093,0.02326,0.02093,0.02093,0.02326,0.02093,0.02093,0.02093,0.00698,0.00698,0.00698,0.00698,0.00698,0.02326,0.02326,0.0093,0.00698,0.01628,0.0186,0.01628,0.00465,0.00233,0.00233,0.02093,0.02093,0.01628,0.01628,0.0186,0.02093,0.01628,0.01628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Psychology (Clinical),0.02299,0.02299,0.02299,0.02069,0.02299,0.02069,0.01609,0.02299,0.01839,0.01839,0.02299,0.02299,0.02069,0.01839,0.01839,0.02069,0.02299,0.02299,0.02299,0.02299,0.02069,0.02069,0.02299,0.02299,0.02069,0.02069,0.02069,0.02299,0.02069,0.0092,0.0069,0.02299,0.02069,0.0092,0.0046,0.0092,0.0046,0.0023,0.01149,0.01609,0.01839,0.0046,0.0046,0.0092,0.01839,0.01379,0.01839,0.01839,0.01839,0.02299,0.02299,0.02299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Psychology - Counseling,0.02299,0.02299,0.02299,0.02069,0.02299,0.02069,0.01609,0.02299,0.01839,0.01839,0.02299,0.02299,0.02069,0.01839,0.01839,0.02069,0.02299,0.02299,0.02299,0.02299,0.02069,0.02069,0.02299,0.02299,0.02069,0.02069,0.02069,0.02299,0.02069,0.0092,0.0069,0.02299,0.02069,0.0092,0.0046,0.0092,0.0046,0.0023,0.01149,0.01609,0.01839,0.0046,0.0046,0.0092,0.01839,0.01379,0.01839,0.01839,0.01839,0.02299,0.02299,0.02299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Psychiatric Nursing,0.02093,0.02093,0.02326,0.02093,0.02093,0.0186,0.01395,0.02326,0.01395,0.0186,0.02093,0.02093,0.0186,0.01628,0.01628,0.02326,0.02326,0.02326,0.02326,0.02326,0.02093,0.02093,0.02326,0.02326,0.02326,0.02326,0.02326,0.02326,0.02326,0.01163,0.00698,0.02326,0.0186,0.00698,0.00698,0.0186,0.0093,0.00233,0.00698,0.01628,0.01163,0.00465,0.00233,0.01163,0.0186,0.01395,0.0186,0.02093,0.02093,0.02326,0.02326,0.02326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Physics,0.02825,0.02825,0.02825,0.02825,0.02825,0.02542,0.02825,0.02542,0.01977,0.02259,0.01977,0.01977,0.01977,0.01695,0.0113,0.02542,0.01695,0.01977,0.01412,0.01695,0.02825,0.02542,0.02825,0.02825,0.02542,0.02825,0.02542,0.02542,0.02825,0.00565,0.00847,0.00282,0.00282,0.00282,0.0113,0.00282,0.00565,0.02825,0.02825,0.02542,0.02825,0.00282,0.00282,0.00282,0.02825,0.01695,0.01695,0.01977,0.02542,0.02825,0.01695,0.01695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Organic Chemistry,0.02381,0.02381,0.02381,0.02381,0.02381,0.02143,0.02143,0.02143,0.01905,0.01667,0.01905,0.01667,0.01905,0.01429,0.0119,0.02381,0.01667,0.01667,0.01429,0.01667,0.02381,0.02381,0.02381,0.02381,0.02143,0.02381,0.02143,0.02381,0.02381,0.00952,0.00952,0.00714,0.00476,0.00476,0.01905,0.00952,0.02381,0.01667,0.02143,0.02143,0.02143,0.00476,0.00238,0.00238,0.02381,0.02143,0.01667,0.01667,0.02143,0.02381,0.02381,0.01905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Medical Surgical Nursing,0.02093,0.02093,0.02326,0.02093,0.02093,0.0186,0.01395,0.02326,0.01395,0.0186,0.02093,0.02093,0.0186,0.01628,0.01628,0.02326,0.02326,0.02326,0.02326,0.02326,0.02093,0.02093,0.02326,0.02326,0.02326,0.02326,0.02326,0.02326,0.02326,0.01163,0.00698,0.02326,0.0186,0.00698,0.00698,0.0186,0.0093,0.00233,0.00698,0.01628,0.01163,0.00465,0.00233,0.01163,0.0186,0.01395,0.0186,0.02093,0.02093,0.02326,0.02326,0.02326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Mathematics,0.02907,0.02907,0.02907,0.02907,0.02907,0.02616,0.02907,0.02616,0.02035,0.02326,0.02035,0.02035,0.02035,0.01744,0.01163,0.02616,0.01744,0.02035,0.01453,0.01744,0.02907,0.02616,0.02907,0.02907,0.02616,0.02907,0.02616,0.02616,0.02907,0.00581,0.00872,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.02035,0.02907,0.02616,0.02907,0.00291,0.00291,0.00291,0.02907,0.01163,0.01744,0.02035,0.02616,0.02907,0.01744,0.01744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Imaging Technology,0.02195,0.02195,0.02195,0.02439,0.02195,0.01951,0.01707,0.02195,0.00976,0.01463,0.01951,0.01951,0.01463,0.00976,0.0122,0.02439,0.01951,0.02439,0.01951,0.02195,0.02195,0.02195,0.02439,0.02439,0.02439,0.02439,0.02439,0.02195,0.02439,0.00976,0.00732,0.0122,0.00732,0.00244,0.0122,0.02439,0.01463,0.02439,0.01463,0.02439,0.01707,0.00488,0.00244,0.00732,0.02439,0.01951,0.01707,0.01707,0.02195,0.02439,0.02439,0.01951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Forensic Science,0.02326,0.02326,0.02326,0.02326,0.02326,0.02326,0.02093,0.02326,0.0186,0.0186,0.02093,0.0186,0.0186,0.01628,0.01628,0.02093,0.0186,0.02093,0.0186,0.02093,0.02326,0.02326,0.02326,0.02326,0.02093,0.02326,0.02326,0.02326,0.02326,0.00698,0.00698,0.01395,0.01395,0.01395,0.01163,0.02326,0.02326,0.01628,0.0186,0.02093,0.02093,0.00465,0.00233,0.00465,0.02326,0.01628,0.0186,0.0186,0.02093,0.02326,0.02326,0.02093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Food Science and Technology,0.02143,0.02143,0.02143,0.02143,0.02381,0.01905,0.01905,0.01905,0.01667,0.01667,0.01905,0.01667,0.01667,0.01429,0.0119,0.02381,0.01667,0.01667,0.01429,0.01667,0.02143,0.02381,0.02381,0.02143,0.02381,0.02381,0.02381,0.02381,0.02143,0.0119,0.00952,0.00714,0.00714,0.00476,0.02143,0.02381,0.02381,0.00714,0.01667,0.01905,0.01905,0.00714,0.00714,0.00476,0.02143,0.02381,0.01667,0.01667,0.02143,0.02381,0.02143,0.01667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Financial Economics,0.02203,0.02203,0.01982,0.02203,0.02203,0.02203,0.02203,0.02203,0.01322,0.02203,0.01982,0.01762,0.01762,0.01542,0.01542,0.01762,0.01762,0.01762,0.01542,0.01542,0.01982,0.01982,0.01982,0.01982,0.01982,0.01982,0.01982,0.01982,0.01982,0.01762,0.02203,0.00661,0.01322,0.01542,0.00881,0.0022,0.0022,0.0022,0.02203,0.01982,0.02203,0.02203,0.00881,0.00661,0.01982,0.01542,0.01982,0.01762,0.01762,0.01982,0.01762,0.01762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Msc,MSC,Economics,0.02203,0.02203,0.01982,0.02203,0.02203,0.02203,0.02203,0.02203,0.01322,0.02203,0.01982,0.01762,0.01762,0.01542,0.01542,0.01762,0.01762,0.01762,0.01542,0.01542,0.01982,0.01982,0.01982,0.01982,0.01982,0.01982,0.01982,0.01982,0.01982,0.01762,0.02203,0.00661,0.01322,0.01542,0.00881,0.0022,0.0022,0.0022,0.02203,0.01982,0.02203,0.02203,0.00881,0.00661,0.01982,0.01542,0.01982,0.01762,0.01762,0.01982,0.01762,0.01762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,Analysis,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.01728,0.02222,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,Chemistry,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.01728,0.02222,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,Drug Regulatory Affairs,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.02469,0.02469,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,General,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.01728,0.02222,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,Industrial Pharmacy,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.01728,0.02222,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,Pharmaceutical Analysis,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.01728,0.02222,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,Pharmaceutical Chemistry,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.01728,0.02222,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,Pharmaceutics,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.01728,0.02222,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,Pharmachemistry,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.01728,0.02222,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,Pharmacognosy,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.01728,0.02222,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,Pharmacology,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.01728,0.02222,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,Pharmacy Practice,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.01728,0.02222,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Pharm,Master of Pharmacy,Quality Assurance,0.02222,0.02469,0.02222,0.02469,0.02469,0.02222,0.02222,0.02222,0.01481,0.01728,0.02222,0.01975,0.01975,0.01481,0.01235,0.02469,0.01728,0.01975,0.01728,0.01975,0.02469,0.02469,0.02469,0.02222,0.02469,0.02469,0.02469,0.02469,0.02469,0.01235,0.00988,0.00741,0.00494,0.00247,0.01235,0.02469,0.02469,0.01235,0.01975,0.02222,0.02222,0.00741,0.00494,0.00494,0.02469,0.01975,0.01728,0.01975,0.02222,0.02469,0.02469,0.01728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheet,Degree,Specialization,Critical Thinking,Analytical Reasoning,Problem Solving,Logical Reasoning,Research Skills,Data Interpretation,Quantitative Analysis,Decision Making,Creativity & Innovation,Strategic Thinking,Written Communication,Verbal Communication,Presentation Skills,Public Speaking,Negotiation,Teamwork,Cross-Cultural Communication,Interpersonal Skills,Conflict Resolution,Emotional Intelligence,Self-Learning,Adaptability,Curiosity,Growth Mindset,Time Management,Attention to Detail,Organization Skills,Resilience,Self-Motivation,Business Management,Economics,Psychology,Sociology,Political Science,Environmental Studies,Biology,Chemistry,Physics,Mathematics,Computer Literacy,Statistics,Finance & Accounting,Marketing & Branding,Human Resource Management,Digital Literacy,Sustainability Awareness,Global Awareness,Leadership,Project Management,Ethical Reasoning,Social Responsibility,Cultural Awareness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Tech,Master of Technology,Aeronautical Engineering,0.02747,0.02747,0.02747,0.02747,0.02473,0.02198,0.02747,0.02747,0.01923,0.02473,0.01923,0.01923,0.01648,0.01374,0.01374,0.02747,0.01648,0.01923,0.01648,0.01648,0.02473,0.02473,0.02198,0.02198,0.02747,0.02747,0.02747,0.02747,0.02473,0.01099,0.00824,0.00275,0.00275,0.00275,0.01374,0.00275,0.00275,0.02747,0.02747,0.02473,0.02473,0.00549,0.00275,0.00275,0.02473,0.01923,0.01923,0.02198,0.02747,0.02473,0.01923,0.01648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Tech,Master of Technology,Artificial Intelligence,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,0.02466,0.02466,0.02192,0.02192,0.01918,0.02192,0.01644,0.01096,0.02466,0.01644,0.01918,0.01644,0.01644,0.0274,0.0274,0.0274,0.0274,0.02192,0.0274,0.02192,0.02466,0.0274,0.00822,0.00822,0.01096,0.00548,0.00274,0.00274,0.00548,0.00548,0.00548,0.0274,0.0274,0.0274,0.00548,0.00274,0.00274,0.0274,0.0137,0.01644,0.01918,0.02466,0.0274,0.01918,0.01644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Tech,Master of Technology,Artificial Intelligence and Data Science,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,0.02466,0.02466,0.02192,0.02192,0.01918,0.02192,0.01644,0.01096,0.02466,0.01644,0.01918,0.01644,0.01644,0.0274,0.0274,0.0274,0.0274,0.02192,0.0274,0.02192,0.02466,0.0274,0.00822,0.00822,0.01096,0.00548,0.00274,0.00274,0.00548,0.00548,0.00548,0.0274,0.0274,0.0274,0.00548,0.00274,0.00274,0.0274,0.0137,0.01644,0.01918,0.02466,0.0274,0.01918,0.01644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Tech,Master of Technology,Artificial Intelligence and Machine Learning,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,0.02466,0.02466,0.02192,0.02192,0.01918,0.02192,0.01644,0.01096,0.02466,0.01644,0.01918,0.01644,0.01644,0.0274,0.0274,0.0274,0.0274,0.02192,0.0274,0.02192,0.02466,0.0274,0.00822,0.00822,0.01096,0.00548,0.00274,0.00274,0.00548,0.00548,0.00548,0.0274,0.0274,0.0274,0.00548,0.00274,0.00274,0.0274,0.0137,0.01644,0.01918,0.02466,0.0274,0.01918,0.01644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
